lang~co~link~a1~a2~a3~a4~a5~a6~a7~a8~a9~a10~a11~sum~tot
ur~Myanmar~https://ur.wikipedia.org/wiki/%D9%85%DB%8C%D8%A7%D9%86%D9%85%D8%A7%D8%B1~ 0~  0~  1~   4~  8~ 0~   4~   9~  1~  2~ 0~  29~ 13124
uz~Myanmar~https://uz.wikipedia.org/wiki/Myanma~ 0~  0~  7~  36~ 24~ 0~  35~  73~  8~  1~ 0~ 184~ 29549
vi~Myanmar~https://vi.wikipedia.org/wiki/Myanmar~ 5~  0~ 41~ 239~ 81~ 0~  60~ 160~ 52~  3~ 0~ 641~ 88840
cy~Myanmar~https://cy.wikipedia.org/wiki/Myanmar~ 0~  0~  0~   2~  1~ 0~   2~   6~  0~  0~ 0~  11~  7888
yi~Myanmar~https://yi.wikipedia.org/wiki/%D7%9E%D7%99%D7%90%D7%A0%D7%9E%D7%90%D7%A8~ 0~  0~  0~   2~  1~ 0~   2~   4~  2~  0~ 0~  11~  7009
yo~Myanmar~https://yo.wikipedia.org/wiki/Myanmar~ 0~  0~  3~  13~  8~ 0~   3~  18~  3~  0~ 0~  48~  7957
af~Namibia~https://af.wikipedia.org/wiki/Namibi%C3%AB~ 0~  0~  7~  71~ 60~ 0~ 193~  97~ 68~  1~ 0~ 497~ 98380
sq~Namibia~https://sq.wikipedia.org/wiki/Namibia~ 0~  0~  0~   3~  1~ 0~   1~   9~  2~  0~ 0~  16~  8469
am~Namibia~https://am.wikipedia.org/wiki/%E1%8A%93%E1%88%9A%E1%89%A2%E1%8B%AB~ 0~  0~  1~   1~  0~ 0~   1~   6~  0~  0~ 0~   9~  5735
ar~Namibia~https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D9%85%D9%8A%D8%A8%D9%8A%D8%A7~ 0~  0~  9~  48~ 34~ 0~  27~  92~ 24~  6~ 0~ 240~ 77042
hy~Namibia~https://hy.wikipedia.org/wiki/%D5%86%D5%A1%D5%B4%D5%AB%D5%A2%D5%AB%D5%A1~ 0~  0~  0~   2~  1~ 0~   2~   4~  3~  0~ 0~  12~ 10596
az~Namibia~https://az.wikipedia.org/wiki/Namibiya~ 0~  0~  1~   4~  3~ 2~   2~  11~  5~  0~ 0~  28~  8141
eu~Namibia~https://eu.wikipedia.org/wiki/Namibia~ 0~  0~  1~  11~ 24~ 0~  16~  25~  4~  1~ 0~  82~ 25943
be~Namibia~https://be.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D1%96%D0%B1%D1%96%D1%8F~ 2~  0~  1~   5~  4~ 0~   4~  13~  7~  0~ 0~  36~ 27902
bn~Namibia~https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE~ 0~  0~  1~   0~  5~ 0~   1~   3~  2~  0~ 0~  12~ 10652
bs~Namibia~https://bs.wikipedia.org/wiki/Namibija~ 0~  0~  2~  13~  9~ 0~  30~  38~ 23~  0~ 0~ 115~ 45747
bg~Namibia~https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F~ 0~  0~  1~  12~  4~ 0~  26~  20~  2~  0~ 0~  65~ 24768
ca~Namibia~https://ca.wikipedia.org/wiki/Nam%C3%ADbia~ 0~  0~  0~   9~ 10~ 0~   7~  22~ 11~  1~ 0~  60~ 21748
ceb~Namibia~https://ceb.wikipedia.org/wiki/Namibya~ 0~  0~  0~   1~  0~ 0~   0~   2~  0~  0~ 0~   3~  4680
zh~Namibia~https://zh.wikipedia.org/wiki/%E7%BA%B3%E7%B1%B3%E6%AF%94%E4%BA%9A~ 0~  0~  2~  32~ 20~ 0~  65~  56~ 75~  6~ 0~ 256~ 20080
zh-TW~Namibia~https://zh-classical.wikipedia.org/wiki/%E7%B4%8D%E7%B1%B3%E6%AF%94%E4%BA%9E~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~  3927
co~Namibia~https://co.wikipedia.org/wiki/Namibia~ 0~  0~  0~   1~  1~ 0~   0~   4~  0~  0~ 0~   6~  4498
hr~Namibia~https://hr.wikipedia.org/wiki/Namibija~ 0~  0~  0~   4~  1~ 0~   0~   9~  3~  1~ 0~  18~ 13248
cs~Namibia~https://cs.wikipedia.org/wiki/Namibie~ 0~  0~  0~   7~  6~ 0~   3~  12~  3~  3~ 0~  34~ 26628
da~Namibia~https://da.wikipedia.org/wiki/Namibia~ 0~  0~  2~   6~  2~ 0~   6~  13~  2~  0~ 0~  31~ 16739
nl~Namibia~https://nl.wikipedia.org/wiki/Namibi%C3%AB~ 0~  1~  4~  15~ 19~ 0~  17~  45~  6~  0~ 0~ 107~ 40152
en~Namibia~https://en.wikipedia.org/wiki/Namibia~ 0~  0~ 29~ 106~ 78~ 0~ 157~ 130~ 30~  3~ 0~ 533~115339
eo~Namibia~https://eo.wikipedia.org/wiki/Namibio~ 0~  0~  0~   1~  1~ 0~   2~   6~  4~  0~ 0~  14~ 11353
et~Namibia~https://et.wikipedia.org/wiki/Namiibia~ 0~  0~  0~   6~  7~ 0~   7~   3~ 10~  0~ 0~  33~ 19670
tl~Namibia~https://tl.wikipedia.org/wiki/Namibia~ 0~  0~  0~   0~  3~ 0~   5~   2~  0~  0~ 0~  10~  7074
fi~Namibia~https://fi.wikipedia.org/wiki/Namibia~ 0~  0~  3~   7~  5~ 0~  10~   7~ 13~  0~ 0~  45~ 33816
fr~Namibia~https://fr.wikipedia.org/wiki/Namibie~ 0~  0~  7~  45~ 25~ 0~  27~  34~ 40~  0~ 0~ 178~ 59257
fy~Namibia~https://fy.wikipedia.org/wiki/Namybje~ 0~  0~  0~   2~  1~ 0~   7~  25~ 14~  0~ 0~  49~  8393
gl~Namibia~https://gl.wikipedia.org/wiki/Namibia~ 0~  0~  0~   7~  9~ 0~   7~  41~ 26~  0~ 0~  90~ 20168
ka~Namibia~https://ka.wikipedia.org/wiki/%E1%83%9C%E1%83%90%E1%83%9B%E1%83%98%E1%83%91%E1%83%98%E1%83%90~ 0~  0~  5~  57~ 37~ 1~  72~  49~ 41~  4~ 0~ 266~ 66050
de~Namibia~https://de.wikipedia.org/wiki/Namibia~ 0~  0~ 20~  87~ 66~ 0~ 185~ 213~ 76~  8~ 0~ 655~ 76709
el~Namibia~https://el.wikipedia.org/wiki/%CE%9D%CE%B1%CE%BC%CE%AF%CE%BC%CF%80%CE%B9%CE%B1~ 0~  0~  3~  19~ 12~ 3~  10~  20~  3~  0~ 0~  70~ 35717
gu~Namibia~https://gu.wikipedia.org/wiki/%E0%AA%A8%E0%AA%BE%E0%AA%AE%E0%AA%BF%E0%AA%AC%E0%AA%BF%E0%AA%AF%E0%AA%BE~ 0~  0~  0~   5~ 12~ 0~   5~   6~  1~  0~ 0~  29~  6815
ht~Namibia~https://ht.wikipedia.org/wiki/Namibi~ 0~  0~  1~   4~  1~ 0~   8~   2~  2~  0~ 0~  18~  5638
ha~Namibia~https://ha.wikipedia.org/wiki/Namibiya~ 0~  0~  0~   7~ 10~ 0~  23~   6~  2~  0~ 0~  48~  6779
hi~Namibia~https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A5%80%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE~ 0~  0~  0~   9~  2~ 0~   2~   6~  0~  1~ 0~  20~  7495
hu~Namibia~https://hu.wikipedia.org/wiki/Nam%C3%ADbia~ 0~  0~ 11~   7~ 37~ 0~  35~  25~ 14~  2~ 0~ 131~ 41800
is~Namibia~https://is.wikipedia.org/wiki/Namib%C3%ADa~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~ 14158
ig~Namibia~https://ig.wikipedia.org/wiki/Namibia~ 0~  0~  3~  16~  3~ 0~  23~  21~  1~  0~ 0~  67~  7448
id~Namibia~https://id.wikipedia.org/wiki/Namibia~ 0~  1~  5~  46~ 15~ 0~  37~  45~ 13~  0~ 0~ 162~ 28930
ga~Namibia~https://ga.wikipedia.org/wiki/An_Namaib~ 0~  0~  0~   4~  0~ 0~   3~   9~  0~  0~ 0~  16~  7325
it~Namibia~https://it.wikipedia.org/wiki/Namibia~ 0~  0~  2~  12~  9~ 0~  13~  31~ 14~  0~ 0~  81~ 38991
ja~Namibia~https://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%9F%E3%83%93%E3%82%A2~ 8~  0~  9~ 106~ 12~ 0~  18~  63~ 18~  9~ 0~ 243~ 20021
jw~Namibia~https://jv.wikipedia.org/wiki/Namibia~ 0~  0~  0~   4~  6~ 0~   2~  13~  2~  0~ 0~  27~  8814
kn~Namibia~https://kn.wikipedia.org/wiki/%E0%B2%A8%E0%B2%AE%E0%B3%80%E0%B2%AC%E0%B2%BF%E0%B2%AF~ 2~  0~  0~   4~  7~ 0~   8~   5~  0~  0~ 0~  26~ 17227
kk~Namibia~https://kk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F~ 0~  0~  0~  24~  9~ 1~  33~  15~  1~  1~ 0~  84~ 18573
ko~Namibia~https://ko.wikipedia.org/wiki/%EB%82%98%EB%AF%B8%EB%B9%84%EC%95%84~ 0~  0~  0~  11~  4~ 2~   8~   6~  8~  1~ 0~  40~ 13893
ku~Namibia~https://ku.wikipedia.org/wiki/Nam%C3%AEbya~ 0~  0~  0~   4~ 10~ 0~   8~   5~  2~  0~ 0~  29~  9089
ky~Namibia~https://ky.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F~ 0~  0~  1~   5~ 10~ 0~  13~  16~  3~  1~ 0~  49~ 10752
la~Namibia~https://la.wikipedia.org/wiki/Namibia~ 0~  0~  4~   2~  3~ 0~  10~  12~  3~  0~ 0~  34~  8548
lv~Namibia~https://lv.wikipedia.org/wiki/Nam%C4%ABbija~ 0~  0~  0~   0~  2~ 0~   2~   0~  0~  0~ 0~   4~  9143
lt~Namibia~https://lt.wikipedia.org/wiki/Namibija~ 0~  0~  0~  15~  2~ 1~  24~   6~  8~  0~ 0~  56~ 22589
lb~Namibia~https://lb.wikipedia.org/wiki/Namibien~ 0~ 16~  7~  72~  5~ 0~  27~  44~ 18~  1~ 0~ 190~ 14784
mk~Namibia~https://mk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%98%D0%B0~ 0~  0~  2~  20~  2~ 0~   9~   8~  6~  0~ 0~  47~ 24321
mg~Namibia~https://mg.wikipedia.org/wiki/Namibia~ 0~  0~  1~  12~  2~ 0~  12~  14~  0~  0~ 0~  41~  8632
ms~Namibia~https://ms.wikipedia.org/wiki/Namibia~ 0~  1~  8~  10~  7~ 0~  27~  19~  2~  1~ 0~  75~ 22132
ml~Namibia~https://ml.wikipedia.org/wiki/%E0%B4%A8%E0%B4%AE%E0%B5%80%E0%B4%AC%E0%B4%BF%E0%B4%AF~ 0~  0~  1~   2~  0~ 0~   4~   8~  4~  1~ 0~  20~ 32626
mt~Namibia~https://mt.wikipedia.org/wiki/Namibja~ 0~  0~  0~   1~  1~ 0~   1~   1~  0~  0~ 0~   4~  7024
mi~Namibia~https://mi.wikipedia.org/wiki/Nam%C4%ABpia~ 0~  0~  2~   5~  1~ 0~   5~  11~  0~  0~ 0~  24~  4447
mr~Namibia~https://mr.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE~ 0~  0~  0~   7~  4~ 0~   4~   6~  2~  0~ 0~  23~  7795
mn~Namibia~https://mn.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8~ 0~  0~  0~  10~  7~ 0~   9~   6~  1~  1~ 0~  34~  8918
my~Namibia~https://my.wikipedia.org/wiki/%E1%80%94%E1%80%99%E1%80%AE%E1%80%B8%E1%80%98%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6~ 0~  0~ 21~  70~ 18~ 0~   5~  25~  5~  0~ 0~ 144~ 10634
ne~Namibia~https://ne.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE~ 0~  0~  0~   2~  1~ 0~   3~   6~  1~  0~ 0~  13~  6805
no~Namibia~https://no.wikipedia.org/wiki/Namibia~ 0~  0~  2~   8~  4~ 0~   4~  13~  2~  0~ 0~  33~ 22795
ps~Namibia~https://ps.wikipedia.org/wiki/%D9%86%D8%A7%D9%85%DB%8C%D8%A8%DB%8C%D8%A7~ 0~  0~  1~   3~  4~ 0~   8~   7~  6~  0~ 0~  29~ 10087
fa~Namibia~https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D9%85%DB%8C%D8%A8%DB%8C%D8%A7~ 0~  0~  0~  27~  9~ 0~  14~  23~  8~  0~ 0~  81~ 20761
pl~Namibia~https://pl.wikipedia.org/wiki/Namibia~ 0~  0~  1~  14~  1~ 0~  54~   9~  3~  0~ 0~  82~ 30127
pt~Namibia~https://pt.wikipedia.org/wiki/Nam%C3%ADbia~ 0~  0~  5~  16~ 24~ 0~  21~  35~ 26~  2~ 0~ 129~ 40752
pa~Namibia~https://pa.wikipedia.org/wiki/%E0%A8%A8%E0%A8%AE%E0%A9%80%E0%A8%AC%E0%A9%80%E0%A8%86~ 0~  0~  0~   8~  4~ 0~   2~   7~  0~  0~ 0~  21~  5306
ro~Namibia~https://ro.wikipedia.org/wiki/Namibia~ 1~  0~  0~   3~  2~ 0~  10~   7~  3~  0~ 0~  26~ 16426
ru~Namibia~https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F~ 0~ 59~ 12~ 102~ 25~ 4~ 178~  84~  7~  0~ 0~ 471~ 34453
sm~Namibia~https://sm.wikipedia.org/wiki/Namipia~ 0~  0~  1~   0~  0~ 0~   4~   5~  0~  0~ 0~  10~  4461
gd~Namibia~https://gd.wikipedia.org/wiki/Naimibia~ 0~  0~  0~   5~  3~ 0~  19~   4~  1~  0~ 0~  32~  8065
sr~Namibia~https://sr.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%98%D0%B0~ 0~  0~  0~   6~  4~ 0~  17~  11~  7~  0~ 0~  45~ 22155
st~Namibia~https://st.wikipedia.org/wiki/Namibia~ 0~  0~  0~   1~  0~ 0~   2~   2~  0~  0~ 0~   5~  5138
sn~Namibia~https://sn.wikipedia.org/wiki/Namibhiya~ 0~  0~  0~   0~  1~ 0~   3~   1~  0~  0~ 0~   5~  6356
sd~Namibia~https://sd.wikipedia.org/wiki/%D9%86%D9%85%D9%8A%D8%A8%D9%8A%D8%A7~ 0~  0~  0~   4~  9~ 0~   5~  27~  2~  0~ 0~  47~  8951
si~Namibia~https://si.wikipedia.org/wiki/%E0%B6%B1%E0%B7%90%E0%B6%B8%E0%B7%8A%E0%B6%B6%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B7%80~ 0~  0~  0~   2~  3~ 0~  22~   6~  0~  0~ 0~  33~ 62817
sk~Namibia~https://sk.wikipedia.org/wiki/Nam%C3%ADbia~ 0~  0~  0~   3~  3~ 0~   3~   2~  1~  0~ 0~  12~ 16716
sl~Namibia~https://sl.wikipedia.org/wiki/Namibija~ 0~  0~  4~  55~ 17~ 0~  33~  84~ 26~  0~ 0~ 219~ 66277
so~Namibia~https://so.wikipedia.org/wiki/Namibiya~ 0~  0~  1~   6~ 18~ 0~  23~  10~  7~  0~ 0~  65~ 12644
es~Namibia~https://es.wikipedia.org/wiki/Namibia~ 0~  3~  7~  36~ 21~ 0~  18~  42~ 17~  0~ 0~ 144~ 39352
su~Namibia~https://su.wikipedia.org/wiki/Namibia~ 0~  0~  1~   4~  5~ 0~   2~   3~  2~  0~ 0~  17~ 14789
sw~Namibia~https://sw.wikipedia.org/wiki/Namibia~ 0~  0~  4~   3~ 16~ 0~  24~  31~  6~  0~ 0~  84~ 13227
sv~Namibia~https://sv.wikipedia.org/wiki/Namibia~ 0~  0~  4~   8~  5~ 6~  10~  23~ 11~  0~ 0~  67~ 25467
tg~Namibia~https://tg.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F~ 0~  0~  0~   1~  4~ 0~   3~   2~  2~  0~ 0~  12~  7518
ta~Namibia~https://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AE%AE%E0%AF%80%E0%AE%AA%E0%AE%BF%E0%AE%AF%E0%AE%BE~ 0~  0~  0~   2~  0~ 0~   6~  12~  0~  0~ 0~  20~  8062
te~Namibia~https://te.wikipedia.org/wiki/%E0%B0%A8%E0%B0%AE%E0%B1%80%E0%B0%AC%E0%B0%BF%E0%B0%AF%E0%B0%BE~ 0~  0~  2~  55~  8~ 0~  23~  41~  2~  0~ 0~ 131~ 60124
th~Namibia~https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2~ 0~  0~  7~  95~ 98~ 0~  98~ 107~  5~  1~ 0~ 411~ 18139
tr~Namibia~https://tr.wikipedia.org/wiki/Namibya~ 0~  0~  0~  14~ 14~ 0~  23~  36~ 10~  0~ 0~  97~ 30181
uk~Namibia~https://uk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BC%D1%96%D0%B1%D1%96%D1%8F~ 0~  0~  0~  10~  2~ 0~   8~  15~ 13~  0~ 0~  48~ 34996
ur~Namibia~https://ur.wikipedia.org/wiki/%D9%86%D9%85%DB%8C%D8%A8%DB%8C%D8%A7~ 0~  1~  0~   8~ 19~ 0~  12~  22~  5~  3~ 0~  70~ 11223
uz~Namibia~https://uz.wikipedia.org/wiki/Namibiya~ 0~  0~  4~  17~ 17~ 0~  19~  29~  5~  0~ 0~  91~ 17724
vi~Namibia~https://vi.wikipedia.org/wiki/Namibia~ 1~  0~  9~  40~ 37~ 0~  13~  45~ 18~  6~ 0~ 169~ 25667
cy~Namibia~https://cy.wikipedia.org/wiki/Namibia~ 0~  0~  0~   3~  2~ 0~   1~   3~  0~  0~ 0~   9~  6302
xh~Namibia~https://xh.wikipedia.org/wiki/INamibia~ 0~  0~  2~   0~  0~ 0~   0~   1~  0~  0~ 0~   3~  4317
yi~Namibia~https://yi.wikipedia.org/wiki/%D7%A0%D7%90%D7%9E%D7%99%D7%91%D7%99%D7%A2~ 0~  0~  0~   2~  1~ 0~   1~   4~  0~  0~ 0~   8~  6555
yo~Namibia~https://yo.wikipedia.org/wiki/N%C3%A0m%C3%ADb%C3%AD%C3%A0~ 0~  0~  2~  16~  7~ 0~   2~  19~  3~  0~ 0~  49~  7495
zu~Namibia~https://zu.wikipedia.org/wiki/INamibhiya~ 0~  0~  1~   0~  0~ 0~   1~   3~  0~  0~ 0~   5~  6455
af~Nauru~https://af.wikipedia.org/wiki/Nauru~ 0~  0~  1~   8~  6~ 0~  21~  10~  5~  0~ 0~  51~ 15505
sq~Nauru~https://sq.wikipedia.org/wiki/Naurua~ 0~  0~  1~  13~  7~ 0~  10~  23~  4~  0~ 0~  58~ 16537
am~Nauru~https://am.wikipedia.org/wiki/%E1%8A%93%E1%8B%8D%E1%88%A9~ 0~  0~  0~   0~  0~ 0~   1~   8~  0~  0~ 0~   9~  4266
ar~Nauru~https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D9%88%D8%B1%D9%88~ 0~  0~  9~  34~ 25~ 0~  31~  57~  8~  3~ 0~ 167~ 64561
hy~Nauru~https://hy.wikipedia.org/wiki/%D5%86%D5%A1%D5%B8%D6%82%D6%80%D5%B8%D6%82~ 0~  0~  0~   1~  2~ 0~   2~   5~  6~  0~ 0~  16~ 10715
az~Nauru~https://az.wikipedia.org/wiki/Nauru~ 0~  0~  2~   3~  2~ 1~   5~  14~  3~  0~ 0~  30~  9576
eu~Nauru~https://eu.wikipedia.org/wiki/Nauru~ 0~  0~  2~  18~ 17~ 0~  10~   9~  0~  0~ 0~  56~ 16748
be~Nauru~https://be.wikipedia.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83~ 0~  0~  1~   2~  2~ 0~   1~   5~  3~  0~ 0~  14~  9437
bn~Nauru~https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%89%E0%A6%B0%E0%A7%81~ 0~  0~  5~  12~ 13~ 0~   9~   6~ 30~  0~ 0~  75~ 28125
bs~Nauru~https://bs.wikipedia.org/wiki/Nauru~ 0~  0~  0~  22~ 12~ 0~  30~  37~ 11~  1~ 0~ 113~ 39726
bg~Nauru~https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83~ 0~  0~  0~   9~  8~ 0~  30~  21~  1~  2~ 0~  71~ 18700
ca~Nauru~https://ca.wikipedia.org/wiki/Nauru~ 0~  0~  3~   9~ 13~ 0~   6~  11~  7~  0~ 0~  49~ 15542
ceb~Nauru~https://ceb.wikipedia.org/wiki/Nauru~ 0~  0~  3~   2~  1~ 0~   0~   4~  0~  0~ 0~  10~  5203
zh~Nauru~https://zh.wikipedia.org/wiki/%E8%AB%BE%E9%AD%AF~ 1~  0~  7~  44~ 43~ 0~ 145~  67~107~ 15~ 0~ 429~ 26007
zh-TW~Nauru~https://zh-classical.wikipedia.org/wiki/%E8%AB%BE%E9%AD%AF~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~  3384
hr~Nauru~https://hr.wikipedia.org/wiki/Nauru~ 0~  0~  1~  24~  6~ 0~  15~  42~ 20~  2~ 0~ 110~ 39269
cs~Nauru~https://cs.wikipedia.org/wiki/Nauru~ 0~  0~  2~  11~  7~ 0~   2~  14~  2~  1~ 0~  39~ 21424
da~Nauru~https://da.wikipedia.org/wiki/Nauru~ 0~  0~  8~  19~ 44~ 0~  38~  63~  9~  0~ 0~ 181~ 59587
nl~Nauru~https://nl.wikipedia.org/wiki/Nauru~ 0~  0~  1~   7~  4~ 0~  10~  22~  4~  0~ 0~  48~ 19699
en~Nauru~https://en.wikipedia.org/wiki/Nauru~ 0~  1~ 37~  90~ 68~ 0~ 100~  79~ 18~  2~ 0~ 395~ 81702
eo~Nauru~https://eo.wikipedia.org/wiki/Nauro~ 0~  0~  0~   0~  3~ 0~   5~   8~ 11~  0~ 0~  27~ 11170
et~Nauru~https://et.wikipedia.org/wiki/Nauru~ 0~  0~  3~  29~ 37~ 0~  29~  37~ 11~  3~ 0~ 149~ 53831
tl~Nauru~https://tl.wikipedia.org/wiki/Nauru~ 0~  0~  0~   1~  1~ 0~   6~   3~  0~  2~ 0~  13~  6591
fi~Nauru~https://fi.wikipedia.org/wiki/Nauru~ 0~  0~  1~  10~ 25~ 0~   9~   9~ 15~  0~ 0~  69~ 31483
fr~Nauru~https://fr.wikipedia.org/wiki/Nauru~ 0~  0~ 13~  49~ 29~ 0~  18~  42~ 41~  0~ 0~ 192~ 53041
fy~Nauru~https://fy.wikipedia.org/wiki/Naur%C3%BB~ 0~  0~  0~   1~  1~ 0~   5~   6~  6~  0~ 0~  19~  4655
gl~Nauru~https://gl.wikipedia.org/wiki/Nauru~ 0~  0~  8~  33~ 24~ 0~  28~  55~ 35~  0~ 0~ 183~ 28595
ka~Nauru~https://ka.wikipedia.org/wiki/%E1%83%9C%E1%83%90%E1%83%A3%E1%83%A0%E1%83%A3~ 0~  0~  9~  92~ 58~ 1~  89~  54~ 25~  3~ 0~ 331~ 63519
de~Nauru~https://de.wikipedia.org/wiki/Nauru~ 0~  0~ 24~ 125~ 72~ 0~ 156~ 188~ 67~ 18~ 0~ 650~ 85032
el~Nauru~https://el.wikipedia.org/wiki/%CE%9D%CE%B1%CE%BF%CF%85%CF%81%CE%BF%CF%8D~ 0~  0~  3~  30~  9~ 3~  16~  17~  2~  0~ 0~  80~ 38600
gu~Nauru~https://gu.wikipedia.org/wiki/%E0%AA%A8%E0%AB%8C%E0%AA%B0%E0%AB%81~ 0~  1~  0~   5~  9~ 0~   1~   3~  2~  0~ 0~  21~  5801
ht~Nauru~https://ht.wikipedia.org/wiki/Nayouwou~ 0~  0~  1~   4~  1~ 0~   7~   2~  2~  0~ 0~  17~  4912
ha~Nauru~https://ha.wikipedia.org/wiki/Nauru~ 0~  0~  0~   6~  8~ 0~  21~   6~  2~  0~ 0~  43~  5405
hi~Nauru~https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%89%E0%A4%B0%E0%A5%81~ 0~  0~  0~   3~  2~ 0~   1~   2~  0~  1~ 0~   9~  9847
hu~Nauru~https://hu.wikipedia.org/wiki/Nauru~ 0~  0~  6~   6~  8~ 0~  17~   8~  7~  0~ 0~  52~ 18080
is~Nauru~https://is.wikipedia.org/wiki/Na%C3%BAr%C3%BA~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~  6450
id~Nauru~https://id.wikipedia.org/wiki/Nauru~ 0~  1~ 10~ 106~ 19~ 0~  91~  45~ 12~  9~ 0~ 293~ 42938
ga~Nauru~https://ga.wikipedia.org/wiki/N%C3%A1r%C3%BA~ 0~  0~  0~   3~  0~ 0~   1~   5~  0~  0~ 0~   9~  6239
it~Nauru~https://it.wikipedia.org/wiki/Nauru~ 1~  0~ 10~  32~ 17~ 2~  17~  21~  3~  1~ 0~ 104~ 31516
ja~Nauru~https://ja.wikipedia.org/wiki/%E3%83%8A%E3%82%A6%E3%83%AB~ 0~  0~  3~  49~  2~ 0~  13~  50~ 14~  3~ 0~ 134~ 14827
jw~Nauru~https://jv.wikipedia.org/wiki/Nauru~ 0~  0~  0~   2~  5~ 0~   1~  10~  2~  0~ 0~  20~  7229
kn~Nauru~https://kn.wikipedia.org/wiki/%E0%B2%A8%E0%B3%8C%E0%B2%B0%E0%B3%81~ 0~  0~  0~   1~  3~ 0~   0~   2~  0~  0~ 0~   6~  6412
kk~Nauru~https://kk.wikipedia.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83~ 0~  0~  1~  64~ 22~ 0~  88~  48~ 18~ 10~ 0~ 251~ 39896
ko~Nauru~https://ko.wikipedia.org/wiki/%EB%82%98%EC%9A%B0%EB%A3%A8~ 0~  0~  0~   8~  8~ 0~   2~  10~  6~  0~ 0~  34~ 13243
ku~Nauru~https://ku.wikipedia.org/wiki/Na%C3%BBr%C3%BB~ 0~  0~  1~   2~  7~ 0~   5~   7~  0~  0~ 0~  22~  6805
ky~Nauru~https://ky.wikipedia.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83~ 0~  0~  1~   4~  2~ 0~   5~   4~  0~  1~ 0~  17~  5022
la~Nauru~https://la.wikipedia.org/wiki/Nauru~ 0~  0~  4~  29~ 14~ 0~  37~  36~  4~  0~ 0~ 124~ 20985
lv~Nauru~https://lv.wikipedia.org/wiki/Nauru~ 0~  0~  0~   5~  3~ 0~   6~   2~  1~  1~ 0~  18~ 18736
lt~Nauru~https://lt.wikipedia.org/wiki/Nauru~ 0~  0~  1~  14~  4~ 1~  10~  17~  7~  1~ 0~  55~ 24940
lb~Nauru~https://lb.wikipedia.org/wiki/Nauru~ 0~  4~  1~  12~  3~ 0~   4~   8~  0~  0~ 0~  32~  6590
